nome,x,y
Chalcopyrite,206.204,25.34
Chalcopyrite,206.686,8.02
Chalcopyrite,207.168,3.155
Chalcopyrite,207.65,6.219
Chalcopyrite,208.132,5.005
Chalcopyrite,208.614,8.208
Chalcopyrite,209.097,17.296
Chalcopyrite,209.579,26.21
Chalcopyrite,210.061,31.482
Chalcopyrite,210.543,32.184
Chalcopyrite,211.025,33.656
Chalcopyrite,211.507,37.295
Chalcopyrite,211.989,41.485
Chalcopyrite,212.471,40.45
Chalcopyrite,212.954,32.043
Chalcopyrite,213.436,23.34
Chalcopyrite,213.918,18.991
Chalcopyrite,214.4,20.124
Chalcopyrite,214.882,21.696
Chalcopyrite,215.364,23.329
Chalcopyrite,215.846,24.991
Chalcopyrite,216.328,26.901
Chalcopyrite,216.81,30.244
Chalcopyrite,217.293,31.799
Chalcopyrite,217.775,28.469
Chalcopyrite,218.257,18.192
Chalcopyrite,218.739,8.667
Chalcopyrite,219.221,0.87
Chalcopyrite,219.703,5.248
Chalcopyrite,220.185,8.607
Chalcopyrite,220.667,7.602
Chalcopyrite,221.15,5.961
Chalcopyrite,221.632,7.791
Chalcopyrite,222.114,15.632
Chalcopyrite,222.596,20.748
Chalcopyrite,223.078,20.326
Chalcopyrite,223.56,14.133
Chalcopyrite,224.042,10.737
Chalcopyrite,224.524,10.61
Chalcopyrite,225.006,12.819
Chalcopyrite,225.488,16.753
Chalcopyrite,225.971,24.066
Chalcopyrite,226.453,29.749
Chalcopyrite,226.935,31.758
Chalcopyrite,227.417,29.158
Chalcopyrite,227.899,30.041
Chalcopyrite,228.381,35.616
Chalcopyrite,228.863,43.731
Chalcopyrite,229.346,51.545
Chalcopyrite,229.828,59.701
Chalcopyrite,230.31,66.303
Chalcopyrite,230.792,70.274
Chalcopyrite,231.274,70.73
Chalcopyrite,231.756,72.585
Chalcopyrite,232.238,76.638
Chalcopyrite,232.72,81.606
Chalcopyrite,233.202,85.571
Chalcopyrite,233.684,89.866
Chalcopyrite,234.167,90.86
Chalcopyrite,234.649,85.135
Chalcopyrite,235.131,66.036
Chalcopyrite,235.613,60.965
Chalcopyrite,236.095,77.376
Chalcopyrite,236.577,104.824
Chalcopyrite,237.059,120.256
Chalcopyrite,237.542,116.234
Chalcopyrite,238.024,111.541
Chalcopyrite,238.506,114.059
Chalcopyrite,238.988,127.807
Chalcopyrite,239.47,139.676
Chalcopyrite,239.952,149.961
Chalcopyrite,240.434,158.306
Chalcopyrite,240.916,163.051
Chalcopyrite,241.398,160.223
Chalcopyrite,241.88,159.408
Chalcopyrite,242.363,165.792
Chalcopyrite,242.845,184.367
Chalcopyrite,243.327,199.262
Chalcopyrite,243.809,207.695
Chalcopyrite,244.291,212.084
Chalcopyrite,244.773,221.462
Chalcopyrite,245.255,240.562
Chalcopyrite,245.738,258.291
Chalcopyrite,246.22,267.498
Chalcopyrite,246.702,259.709
Chalcopyrite,247.184,261.67
Chalcopyrite,247.666,279.427
Chalcopyrite,248.148,308.562
Chalcopyrite,248.63,327.686
Chalcopyrite,249.112,329.296
Chalcopyrite,249.594,330.745
Chalcopyrite,250.077,343.357
Chalcopyrite,250.559,374.932
Chalcopyrite,251.041,400.848
Chalcopyrite,251.523,417.648
Chalcopyrite,252.005,426.643
Chalcopyrite,252.487,436.327
Chalcopyrite,252.969,445.167
Chalcopyrite,253.451,456.665
Chalcopyrite,253.933,473.582
Chalcopyrite,254.416,498.551
Chalcopyrite,254.898,523.524
Chalcopyrite,255.38,549.005
Chalcopyrite,255.862,574.098
Chalcopyrite,256.344,592.626
Chalcopyrite,256.826,602.13
Chalcopyrite,257.308,609.102
Chalcopyrite,257.79,617.774
Chalcopyrite,258.272,627.48
Chalcopyrite,258.755,639.814
Chalcopyrite,259.237,655.788
Chalcopyrite,259.719,674.766
Chalcopyrite,260.201,694.046
Chalcopyrite,260.683,715.472
Chalcopyrite,261.165,733.852
Chalcopyrite,261.647,745.055
Chalcopyrite,262.129,745.282
Chalcopyrite,262.612,746.564
Chalcopyrite,263.094,751.111
Chalcopyrite,263.576,758.639
Chalcopyrite,264.058,765.456
Chalcopyrite,264.54,771.482
Chalcopyrite,265.022,776.158
Chalcopyrite,265.504,779.936
Chalcopyrite,265.986,783.669
Chalcopyrite,266.469,784.79
Chalcopyrite,266.951,781.684
Chalcopyrite,267.433,774.711
Chalcopyrite,267.915,769.983
Chalcopyrite,268.397,769.457
Chalcopyrite,268.879,768.592
Chalcopyrite,269.361,762.336
Chalcopyrite,269.843,748.722
Chalcopyrite,270.325,736.49
Chalcopyrite,270.807,728.154
Chalcopyrite,271.29,723.425
Chalcopyrite,271.772,718.084
Chalcopyrite,272.254,711.492
Chalcopyrite,272.736,704.594
Chalcopyrite,273.218,696.708
Chalcopyrite,273.7,685.851
Chalcopyrite,274.182,683.112
Chalcopyrite,274.664,692.651
Chalcopyrite,275.147,713.341
Chalcopyrite,275.629,732.036
Chalcopyrite,276.111,746.258
Chalcopyrite,276.593,764.71
Chalcopyrite,277.075,795.679
Chalcopyrite,277.557,839.825
Chalcopyrite,278.039,891.83
Chalcopyrite,278.521,950.126
Chalcopyrite,279.004,1015.098
Chalcopyrite,279.486,1090.094
Chalcopyrite,279.968,1173.954
Chalcopyrite,280.45,1268.18
Chalcopyrite,280.932,1372.928
Chalcopyrite,281.414,1488.239
Chalcopyrite,281.896,1613.849
Chalcopyrite,282.378,1750.718
Chalcopyrite,282.86,1897.988
Chalcopyrite,283.343,2049.333
Chalcopyrite,283.825,2204.044
Chalcopyrite,284.307,2367.338
Chalcopyrite,284.789,2547.921
Chalcopyrite,285.271,2745.953
Chalcopyrite,285.753,2951.797
Chalcopyrite,286.235,3166.027
Chalcopyrite,286.717,3385.97
Chalcopyrite,287.199,3598.345
Chalcopyrite,287.682,3802.681
Chalcopyrite,288.164,4005.634
Chalcopyrite,288.646,4235.213
Chalcopyrite,289.128,4486.809
Chalcopyrite,289.61,4687.121
Chalcopyrite,290.092,4826.268
Chalcopyrite,290.574,4896.899
Chalcopyrite,291.056,4872.374
Chalcopyrite,291.539,4750.289
Chalcopyrite,292.021,4546.131
Chalcopyrite,292.503,4253.748
Chalcopyrite,292.985,3882.066
Chalcopyrite,293.467,3491.6
Chalcopyrite,293.949,3081.108
Chalcopyrite,294.431,2672.759
Chalcopyrite,294.913,2308.802
Chalcopyrite,295.396,1989.506
Chalcopyrite,295.878,1706.692
Chalcopyrite,296.36,1463.815
Chalcopyrite,296.842,1256.138
Chalcopyrite,297.324,1075.755
Chalcopyrite,297.806,922.895
Chalcopyrite,298.288,794.608
Chalcopyrite,298.77,682.72
Chalcopyrite,299.252,586.88
Chalcopyrite,299.735,508.63
Chalcopyrite,300.217,455.005
Chalcopyrite,300.699,419.828
Chalcopyrite,301.181,388.956
Chalcopyrite,301.663,358.846
Chalcopyrite,302.145,330.298
Chalcopyrite,302.627,303.763
Chalcopyrite,303.109,279.165
Chalcopyrite,303.591,256.925
Chalcopyrite,304.074,234.325
Chalcopyrite,304.556,214.652
Chalcopyrite,305.038,204.213
Chalcopyrite,305.52,208.264
Chalcopyrite,306.002,218.586
Chalcopyrite,306.484,226.765
Chalcopyrite,306.966,233.124
Chalcopyrite,307.448,239.422
Chalcopyrite,307.931,244.32
Chalcopyrite,308.413,250.585
Chalcopyrite,308.895,262.015
Chalcopyrite,309.377,280.868
Chalcopyrite,309.859,303.641
Chalcopyrite,310.341,328.431
Chalcopyrite,310.823,355.006
Chalcopyrite,311.305,382.575
Chalcopyrite,311.788,408.328
Chalcopyrite,312.27,436.007
Chalcopyrite,312.752,470.343
Chalcopyrite,313.234,515.62
Chalcopyrite,313.716,563.5
Chalcopyrite,314.198,611.777
Chalcopyrite,314.68,658.869
Chalcopyrite,315.162,700.366
Chalcopyrite,315.644,728.748
Chalcopyrite,316.126,752.873
Chalcopyrite,316.609,781.722
Chalcopyrite,317.091,825.828
Chalcopyrite,317.573,859.916
Chalcopyrite,318.055,867.442
Chalcopyrite,318.537,855.118
Chalcopyrite,319.019,840.892
Chalcopyrite,319.501,843.328
Chalcopyrite,319.983,838.54
Chalcopyrite,320.466,809.795
Chalcopyrite,320.948,743.636
Chalcopyrite,321.43,674.741
Chalcopyrite,321.912,609.831
Chalcopyrite,322.394,549.866
Chalcopyrite,322.876,496.945
Chalcopyrite,323.358,456.272
Chalcopyrite,323.84,419.051
Chalcopyrite,324.323,381.329
Chalcopyrite,324.805,340.388
Chalcopyrite,325.287,304.038
Chalcopyrite,325.769,274.8
Chalcopyrite,326.251,250.953
Chalcopyrite,326.733,229.519
Chalcopyrite,327.215,212.826
Chalcopyrite,327.697,195.525
Chalcopyrite,328.179,175.386
Chalcopyrite,328.662,150.813
Chalcopyrite,329.144,127.29
Chalcopyrite,329.626,102.884
Chalcopyrite,330.108,80.377
Chalcopyrite,330.59,64.02
Chalcopyrite,331.072,53.802
Chalcopyrite,331.554,49.459
Chalcopyrite,332.036,53.162
Chalcopyrite,332.518,68.583
Chalcopyrite,333.001,76.728
Chalcopyrite,333.483,74.383
Chalcopyrite,333.965,66.634
Chalcopyrite,334.447,58.989
Chalcopyrite,334.929,48.078
Chalcopyrite,335.411,42.554
Chalcopyrite,335.893,45.435
Chalcopyrite,336.375,57.376
Chalcopyrite,336.858,67.729
Chalcopyrite,337.34,75.093
Chalcopyrite,337.822,82.555
Chalcopyrite,338.304,93.112
Chalcopyrite,338.786,106.588
Chalcopyrite,339.268,123.453
Chalcopyrite,339.75,145.265
Chalcopyrite,340.232,171.658
Chalcopyrite,340.715,192.643
Chalcopyrite,341.197,205.724
Chalcopyrite,341.679,218.364
Chalcopyrite,342.161,237.457
Chalcopyrite,342.643,263.954
Chalcopyrite,343.125,292.531
Chalcopyrite,343.607,322.836
Chalcopyrite,344.089,354.777
Chalcopyrite,344.571,386.46
Chalcopyrite,345.054,418.141
Chalcopyrite,345.536,450.662
Chalcopyrite,346.018,484.904
Chalcopyrite,346.5,521.068
Chalcopyrite,346.982,556.962
Chalcopyrite,347.464,591.886
Chalcopyrite,347.946,627.364
Chalcopyrite,348.428,671.562
Chalcopyrite,348.91,724.311
Chalcopyrite,349.393,768.09
Chalcopyrite,349.875,789.911
Chalcopyrite,350.357,793.03
Chalcopyrite,350.839,788.758
Chalcopyrite,351.321,777.014
Chalcopyrite,351.803,761.797
Chalcopyrite,352.285,749.578
Chalcopyrite,352.767,739.381
Chalcopyrite,353.25,726.186
Chalcopyrite,353.732,708.979
Chalcopyrite,354.214,686.526
Chalcopyrite,354.696,652.826
Chalcopyrite,355.178,604.523
Chalcopyrite,355.66,558.7
Chalcopyrite,356.142,535.216
Chalcopyrite,356.624,527.631
Chalcopyrite,357.107,521.82
Chalcopyrite,357.589,512.001
Chalcopyrite,358.071,499.957
Chalcopyrite,358.553,487.321
Chalcopyrite,359.035,474.21
Chalcopyrite,359.517,460.403
Chalcopyrite,359.999,443.543
Chalcopyrite,360.481,426.276
Chalcopyrite,360.963,412.028
Chalcopyrite,361.445,403.433
Chalcopyrite,361.928,397.237
Chalcopyrite,362.41,392.274
Chalcopyrite,362.892,388.461
Chalcopyrite,363.374,384.248
Chalcopyrite,363.856,377.263
Chalcopyrite,364.338,370.327
Chalcopyrite,364.82,365.943
Chalcopyrite,365.302,367.155
Chalcopyrite,365.785,368.65
Chalcopyrite,366.267,369.281
Chalcopyrite,366.749,368.984
Chalcopyrite,367.231,367.465
Chalcopyrite,367.713,365.266
Chalcopyrite,368.195,361.43
Chalcopyrite,368.677,355.322
Chalcopyrite,369.159,344.825
Chalcopyrite,369.642,334.441
Chalcopyrite,370.124,325.471
Chalcopyrite,370.606,317.118
Chalcopyrite,371.088,306.301
Chalcopyrite,371.57,291.652
Chalcopyrite,372.052,275.816
Chalcopyrite,372.534,259.863
Chalcopyrite,373.016,242.831
Chalcopyrite,373.498,227.514
Chalcopyrite,373.981,216.042
Chalcopyrite,374.463,205.41
Chalcopyrite,374.945,188.955
Chalcopyrite,375.427,162.829
Chalcopyrite,375.909,137.88
Chalcopyrite,376.391,118.425
Chalcopyrite,376.873,105.524
Chalcopyrite,377.355,91.44
Chalcopyrite,377.837,75.123
Chalcopyrite,378.32,58.983
Chalcopyrite,378.802,46.239
Chalcopyrite,379.284,37.46
Chalcopyrite,379.766,29.332
Chalcopyrite,380.248,20.568
Chalcopyrite,380.73,11.558
Chalcopyrite,381.212,4.102
Chalcopyrite,381.694,1.557
Chalcopyrite,382.177,6.333
Chalcopyrite,382.659,10.509
Chalcopyrite,383.141,14.229
Chalcopyrite,383.623,19.318
Chalcopyrite,384.105,27.846
Chalcopyrite,384.587,36.687
Chalcopyrite,385.069,37.806
Chalcopyrite,385.551,31.372
Chalcopyrite,386.034,24.495
Chalcopyrite,386.516,23.055
Chalcopyrite,386.998,25.355
Chalcopyrite,387.48,27.033
Chalcopyrite,387.962,27.311
Chalcopyrite,388.444,26.763
Chalcopyrite,388.926,25.553
Chalcopyrite,389.408,23.958
Chalcopyrite,389.89,22.977
Chalcopyrite,390.372,23.77
Chalcopyrite,390.855,25.22
Chalcopyrite,391.337,26.11
Chalcopyrite,391.819,26.249
Chalcopyrite,392.301,25.993
Chalcopyrite,392.783,26.117
Chalcopyrite,393.265,25.984
Chalcopyrite,393.747,24.513
Chalcopyrite,394.229,19.906
Chalcopyrite,394.712,14.884
Chalcopyrite,395.194,11.25
Chalcopyrite,395.676,9.199
Chalcopyrite,396.158,6.631
Chalcopyrite,396.64,1.335
Chalcopyrite,397.122,4.294
Chalcopyrite,397.604,7.942
Chalcopyrite,398.086,5.28
Chalcopyrite,398.569,4.496
Chalcopyrite,399.051,9.919
Chalcopyrite,399.533,20.599
Chalcopyrite,400.015,26.938
Chalcopyrite,400.497,20.825
Chalcopyrite,400.979,14.607
Chalcopyrite,401.461,15.295
Chalcopyrite,401.943,32.51
Chalcopyrite,402.426,44.036
Chalcopyrite,402.908,46.926
Chalcopyrite,403.39,44.056
Chalcopyrite,403.872,43.372
Chalcopyrite,404.354,45.252
Chalcopyrite,404.836,48.819
Chalcopyrite,405.318,54.277
Chalcopyrite,405.8,62.693
Chalcopyrite,406.282,68.887
Chalcopyrite,406.764,72.822
Chalcopyrite,407.247,74.562
Chalcopyrite,407.729,72.619
Chalcopyrite,408.211,64.931
Chalcopyrite,408.693,62.627
Chalcopyrite,409.175,71.221
Chalcopyrite,409.657,89.203
Chalcopyrite,410.139,102.383
Chalcopyrite,410.621,110.763
Chalcopyrite,411.104,114.742
Chalcopyrite,411.586,112.504
Chalcopyrite,412.068,104.75
Chalcopyrite,412.55,99.588
Chalcopyrite,413.032,98.889
Chalcopyrite,413.514,101.632
Chalcopyrite,413.996,107.588
Chalcopyrite,414.478,116.344
Chalcopyrite,414.961,122.94
Chalcopyrite,415.443,121.549
Chalcopyrite,415.925,115.912
Chalcopyrite,416.407,112.927
Chalcopyrite,416.889,113.989
Chalcopyrite,417.371,117.051
Chalcopyrite,417.853,120.773
Chalcopyrite,418.335,124.996
Chalcopyrite,418.817,129.409
Chalcopyrite,419.3,136.384
Chalcopyrite,419.782,141.838
Chalcopyrite,420.264,140.893
Chalcopyrite,420.746,132.598
Chalcopyrite,421.228,125.528
Chalcopyrite,421.71,123.708
Chalcopyrite,422.192,125.769
Chalcopyrite,422.674,130.192
Chalcopyrite,423.156,140.606
Chalcopyrite,423.639,149.321
Chalcopyrite,424.121,151.815
Chalcopyrite,424.603,148.87
Chalcopyrite,425.085,148.882
Chalcopyrite,425.567,156.688
Chalcopyrite,426.049,165.763
Chalcopyrite,426.531,172.226
Chalcopyrite,427.013,176.218
Chalcopyrite,427.496,177.009
Chalcopyrite,427.978,172.348
Chalcopyrite,428.46,164.648
Chalcopyrite,428.942,159.877
Chalcopyrite,429.424,157.858
Chalcopyrite,429.906,159.084
Chalcopyrite,430.388,165.009
Chalcopyrite,430.87,177.624
Chalcopyrite,431.353,184.628
Chalcopyrite,431.835,184.147
Chalcopyrite,432.317,180.562
Chalcopyrite,432.799,179.543
Chalcopyrite,433.281,181.504
Chalcopyrite,433.763,183.389
Chalcopyrite,434.245,183.454
Chalcopyrite,434.727,182.799
Chalcopyrite,435.209,187.314
Chalcopyrite,435.691,197.469
Chalcopyrite,436.174,209.364
Chalcopyrite,436.656,221.359
Chalcopyrite,437.138,232.905
Chalcopyrite,437.62,240.257
Chalcopyrite,438.102,241.316
Chalcopyrite,438.584,240.69
Chalcopyrite,439.066,246.473
Chalcopyrite,439.548,257.13
Chalcopyrite,440.031,265.517
Chalcopyrite,440.513,265.176
Chalcopyrite,440.995,261.39
Chalcopyrite,441.477,260.062
Chalcopyrite,441.959,261.365
Chalcopyrite,442.441,265.89
Chalcopyrite,442.923,276.067
Chalcopyrite,443.405,290.466
Chalcopyrite,443.888,306.088
Chalcopyrite,444.37,323.371
Chalcopyrite,444.852,339.471
Chalcopyrite,445.334,354.014
Chalcopyrite,445.816,366.91
Chalcopyrite,446.298,376.452
Chalcopyrite,446.78,376.357
Chalcopyrite,447.262,376.373
Chalcopyrite,447.744,383.103
Chalcopyrite,448.227,404.775
Chalcopyrite,448.709,423.322
Chalcopyrite,449.191,433.696
Chalcopyrite,449.673,439.774
Chalcopyrite,450.155,451.476
Chalcopyrite,450.637,470.374
Chalcopyrite,451.119,492.894
Chalcopyrite,451.601,519.889
Chalcopyrite,452.083,553.366
Chalcopyrite,452.566,578.65
Chalcopyrite,453.048,591.597
Chalcopyrite,453.53,601.038
Chalcopyrite,454.012,617.738
Chalcopyrite,454.494,643.58
Chalcopyrite,454.976,669.73
Chalcopyrite,455.458,693.973
Chalcopyrite,455.94,716.811
Chalcopyrite,456.423,741.211
Chalcopyrite,456.905,767.496
Chalcopyrite,457.387,796.621
Chalcopyrite,457.869,831.488
Chalcopyrite,458.351,870.836
Chalcopyrite,458.833,908.599
Chalcopyrite,459.315,946.112
Chalcopyrite,459.797,980.663
Chalcopyrite,460.28,1003.682
Chalcopyrite,460.762,1019.857
Chalcopyrite,461.244,1042.881
Chalcopyrite,461.726,1087.039
Chalcopyrite,462.208,1138.435
Chalcopyrite,462.69,1181.261
Chalcopyrite,463.172,1214.901
Chalcopyrite,463.654,1243.062
Chalcopyrite,464.136,1263.673
Chalcopyrite,464.619,1281.85
Chalcopyrite,465.101,1303.118
Chalcopyrite,465.583,1331.178
Chalcopyrite,466.065,1359.987
Chalcopyrite,466.547,1392.569
Chalcopyrite,467.029,1425.286
Chalcopyrite,467.511,1444.964
Chalcopyrite,467.993,1438.651
Chalcopyrite,468.475,1425.555
Chalcopyrite,468.958,1414.513
Chalcopyrite,469.44,1408.838
Chalcopyrite,469.922,1398.817
Chalcopyrite,470.404,1385.635
Chalcopyrite,470.886,1367.513
Chalcopyrite,471.368,1341.462
Chalcopyrite,471.85,1305.553
Chalcopyrite,472.332,1265.827
Chalcopyrite,472.815,1222.484
Chalcopyrite,473.297,1175.92
Chalcopyrite,473.779,1131.41
Chalcopyrite,474.261,1089.334
Chalcopyrite,474.743,1047.26
Chalcopyrite,475.225,1003.532
Chalcopyrite,475.707,957.958
Chalcopyrite,476.189,910.162
Chalcopyrite,476.672,858.954
Chalcopyrite,477.154,807.137
Chalcopyrite,477.636,761.159
Chalcopyrite,478.118,720.126
Chalcopyrite,478.6,676.559
Chalcopyrite,479.082,622.367
Chalcopyrite,479.564,564.533
Chalcopyrite,480.046,515.248
Chalcopyrite,480.528,474.86
Chalcopyrite,481.01,438.223
Chalcopyrite,481.493,401.426
Chalcopyrite,481.975,365.68
Chalcopyrite,482.457,332.733
Chalcopyrite,482.939,302.081
Chalcopyrite,483.421,275.048
Chalcopyrite,483.903,253.208
Chalcopyrite,484.385,235.761
Chalcopyrite,484.867,220.385
Chalcopyrite,485.35,206.276
Chalcopyrite,485.832,194.127
Chalcopyrite,486.314,184.425
Chalcopyrite,486.796,177.497
Chalcopyrite,487.278,170.813
Chalcopyrite,487.76,166.336
Chalcopyrite,488.242,161.446
Chalcopyrite,488.724,153.053
Chalcopyrite,489.207,137.764
Chalcopyrite,489.689,124.471
Chalcopyrite,490.171,114.704
Chalcopyrite,490.653,108.213
Chalcopyrite,491.135,102.104
Chalcopyrite,491.617,95.862
Chalcopyrite,492.099,90.203
Chalcopyrite,492.581,86.6
Chalcopyrite,493.063,85.444
Chalcopyrite,493.546,83.583
Chalcopyrite,494.028,80.891
Chalcopyrite,494.51,77.422
Chalcopyrite,494.992,73.047
Chalcopyrite,495.474,67.696
Chalcopyrite,495.956,62.4
Chalcopyrite,496.438,57.092
Chalcopyrite,496.92,52.698
Chalcopyrite,497.402,51.645
Chalcopyrite,497.885,53.711
Chalcopyrite,498.367,55.723
Chalcopyrite,498.849,55.601
Chalcopyrite,499.331,53.915
Chalcopyrite,499.813,51.434
Chalcopyrite,500.295,48.362
Chalcopyrite,500.777,44.567
Chalcopyrite,501.259,38.928
Chalcopyrite,501.741,32.344
Chalcopyrite,502.224,26.968
Chalcopyrite,502.706,22.873
Chalcopyrite,503.188,20.864
Chalcopyrite,503.67,22.607
Chalcopyrite,504.152,28.722
Chalcopyrite,504.634,31.437
Chalcopyrite,505.116,25.231
Chalcopyrite,505.599,18.198
Chalcopyrite,506.081,16.172
Chalcopyrite,506.563,24.031
Chalcopyrite,507.045,28.557
Chalcopyrite,507.527,27.868
Chalcopyrite,508.009,23.807
Chalcopyrite,508.491,20.378
Chalcopyrite,508.973,17.213
Chalcopyrite,509.455,15.563
Chalcopyrite,509.938,16.766
Chalcopyrite,510.42,20.56
Chalcopyrite,510.902,21.879
Chalcopyrite,511.384,20.517
Chalcopyrite,511.866,17.818
Chalcopyrite,512.348,14.601
Chalcopyrite,512.83,11.08
Chalcopyrite,513.312,8.448
Chalcopyrite,513.794,7.785
Chalcopyrite,514.277,6.798
Chalcopyrite,514.759,0.808
Chalcopyrite,515.241,12.217
Chalcopyrite,515.723,17.708
Chalcopyrite,516.205,3.158
Chalcopyrite,516.687,14.18
Chalcopyrite,517.169,16.897
Chalcopyrite,517.651,2.249
Chalcopyrite,518.133,9.501
Chalcopyrite,518.616,4.869
Chalcopyrite,519.098,5.45
Chalcopyrite,519.58,11.212
Chalcopyrite,520.062,5.003
Chalcopyrite,520.544,0.158
Chalcopyrite,521.026,1.014
Chalcopyrite,521.508,1.196
Chalcopyrite,521.99,1.473
Chalcopyrite,522.473,3.187
Chalcopyrite,522.955,5.988
Chalcopyrite,523.437,3.62
Chalcopyrite,523.919,5.224
Chalcopyrite,524.401,9.781
Chalcopyrite,524.883,8.494
Chalcopyrite,525.365,5.663
Chalcopyrite,525.847,5.854
Chalcopyrite,526.33,9.234
Chalcopyrite,526.812,13.161
Chalcopyrite,527.294,17.594
Chalcopyrite,527.776,21.596
Chalcopyrite,528.258,23.38
Chalcopyrite,528.74,22.999
Chalcopyrite,529.222,20.831
Chalcopyrite,529.704,14.352
Chalcopyrite,530.187,7.119
Chalcopyrite,530.669,5.689
Chalcopyrite,531.151,10.666
Chalcopyrite,531.633,16.172
Chalcopyrite,532.115,19.28
Chalcopyrite,532.597,19.966
Chalcopyrite,533.079,18.122
Chalcopyrite,533.561,10.971
Chalcopyrite,534.043,4.587
Chalcopyrite,534.526,1.194
Chalcopyrite,535.008,0.396
Chalcopyrite,535.49,0.746
Chalcopyrite,535.972,2.809
Chalcopyrite,536.454,5.183
Chalcopyrite,536.936,7.828
Chalcopyrite,537.418,11.276
Chalcopyrite,537.9,12.032
Chalcopyrite,538.382,8.807
Chalcopyrite,538.865,4.28
Chalcopyrite,539.347,0.563
Chalcopyrite,539.829,2.545
Chalcopyrite,540.311,3.681
Chalcopyrite,540.793,2.457
Chalcopyrite,541.275,0.031
Chalcopyrite,541.757,1.181
Chalcopyrite,542.239,1.21
Chalcopyrite,542.721,0.523
Chalcopyrite,543.204,2.209
Chalcopyrite,543.686,5.264
Chalcopyrite,544.168,2.837
Chalcopyrite,544.65,5.16
Chalcopyrite,545.132,11.799
Chalcopyrite,545.614,9.889
Chalcopyrite,546.096,3.427
Chalcopyrite,546.578,1.887
Chalcopyrite,547.06,4.549
Chalcopyrite,547.543,6.108
Chalcopyrite,548.025,8.323
Chalcopyrite,548.507,10.031
Chalcopyrite,548.989,8.835
Chalcopyrite,549.471,0.206
Chalcopyrite,549.953,7.941
Chalcopyrite,550.435,13.056
Chalcopyrite,550.917,15.254
Chalcopyrite,551.4,14.504
Chalcopyrite,551.882,6.747
Chalcopyrite,552.364,0.27
Chalcopyrite,552.846,1.219
Chalcopyrite,553.328,7.452
Chalcopyrite,553.81,11.993
Chalcopyrite,554.292,9.989
Chalcopyrite,554.774,5.737
Chalcopyrite,555.256,7.957
Chalcopyrite,555.739,17.214
Chalcopyrite,556.221,23.396
Chalcopyrite,556.703,22.079
Chalcopyrite,557.185,15.546
Chalcopyrite,557.667,8.289
Chalcopyrite,558.149,0.447
Chalcopyrite,558.631,4.953
Chalcopyrite,559.114,5.214
Chalcopyrite,559.596,1.943
Chalcopyrite,560.078,3.515
Chalcopyrite,560.56,11.894
Chalcopyrite,561.042,18.328
Chalcopyrite,561.524,18.748
Chalcopyrite,562.006,15.568
Chalcopyrite,562.488,12.106
Chalcopyrite,562.97,8.725
Chalcopyrite,563.453,5.872
Chalcopyrite,563.935,3.499
Chalcopyrite,564.417,1.677
Chalcopyrite,564.899,0.814
Chalcopyrite,565.381,0.227
Chalcopyrite,565.863,0.953
Chalcopyrite,566.345,5.951
Chalcopyrite,566.827,15.879
Chalcopyrite,567.309,23.61
Chalcopyrite,567.792,28.984
Chalcopyrite,568.274,32.434
Chalcopyrite,568.756,34.393
Chalcopyrite,569.238,34.943
Chalcopyrite,569.72,34.311
Chalcopyrite,570.202,32.557
Chalcopyrite,570.684,29.398
Chalcopyrite,571.166,22.342
Chalcopyrite,571.648,12.764
Chalcopyrite,572.131,5.623
Chalcopyrite,572.613,5.233
Chalcopyrite,573.095,7.447
Chalcopyrite,573.577,8.238
Chalcopyrite,574.059,8.713
Chalcopyrite,574.541,9.366
Chalcopyrite,575.023,11.468
Chalcopyrite,575.505,13.451
Chalcopyrite,575.987,13.123
Chalcopyrite,576.47,8.499
Chalcopyrite,576.952,6.891
Chalcopyrite,577.434,12.74
Chalcopyrite,577.916,21.639
Chalcopyrite,578.398,26.174
Chalcopyrite,578.88,23.79
Chalcopyrite,579.362,20.526
Chalcopyrite,579.844,16.893
Chalcopyrite,580.327,12.955
Chalcopyrite,580.809,10.765
Chalcopyrite,581.291,10.886
Chalcopyrite,581.773,12.395
Chalcopyrite,582.255,15.609
Chalcopyrite,582.737,20.133
Chalcopyrite,583.219,20.194
Chalcopyrite,583.701,14.901
Chalcopyrite,584.183,8.956
Chalcopyrite,584.666,8.432
Chalcopyrite,585.148,11.331
Chalcopyrite,585.63,12.378
Chalcopyrite,586.112,8.399
Chalcopyrite,586.594,4.395
Chalcopyrite,587.076,4.95
Chalcopyrite,587.558,8.946
Chalcopyrite,588.041,13.355
Chalcopyrite,588.523,17.282
Chalcopyrite,589.005,21.087
Chalcopyrite,589.487,25.291
Chalcopyrite,589.969,30.082
Chalcopyrite,590.451,33.175
Chalcopyrite,590.933,34.791
Chalcopyrite,591.415,34.206
Chalcopyrite,591.898,30.053
Chalcopyrite,592.38,17.672
Chalcopyrite,592.862,13.548
Chalcopyrite,593.344,21.346
Chalcopyrite,593.826,33.881
Chalcopyrite,594.308,39.925
Chalcopyrite,594.79,39.158
Chalcopyrite,595.272,36.828
Chalcopyrite,595.754,34.903
Chalcopyrite,596.237,32.149
Chalcopyrite,596.719,23.33
Chalcopyrite,597.201,9.577
Chalcopyrite,597.683,0.577
Chalcopyrite,598.165,0.636
Chalcopyrite,598.647,7.87
Chalcopyrite,599.129,16.352
Chalcopyrite,599.611,25.974
Chalcopyrite,600.093,31.105
